trust,period_end,shape_source,series,actual,predicted,residual,mix_as_of,mix_extrapolated,level_year,level_year_clamped
bofa,2020-06-30,acms2018,ccip,0.0278,0.03009182253226357,-0.0022918225322635724,,True,2020,False
bofa,2020-06-30,acms2018_dpd90,ccip,0.0278,0.027766089460142803,3.391053985719525e-05,,True,2020,False
bofa,2020-07-31,fico_odds,ccip,0.0277,0.015635396373268343,0.012064603626731656,,True,2020,False
bofa,2020-07-31,fico_fed2007,ccip,0.0277,0.014534393868280183,0.013165606131719815,,True,2020,False
bofa,2020-07-31,acms2018,ccip,0.0277,0.03009182253226357,-0.002391822532263572,,True,2020,False
bofa,2020-07-31,acms2018_dpd90,ccip,0.0277,0.027766089460142803,-6.608946014280415e-05,,True,2020,False
bofa,2020-08-31,fico_odds,ccip,0.0272,0.015635396373268343,0.011564603626731656,,True,2020,False
bofa,2020-08-31,fico_fed2007,ccip,0.0272,0.014534393868280183,0.012665606131719815,,True,2020,False
bofa,2020-08-31,acms2018,ccip,0.0272,0.03009182253226357,-0.0028918225322635722,,True,2020,False
bofa,2020-08-31,acms2018_dpd90,ccip,0.0272,0.027766089460142803,-0.0005660894601428046,,True,2020,False
bofa,2020-09-30,fico_odds,ccip,0.0257,0.015635396373268343,0.010064603626731658,,True,2020,False
bofa,2020-09-30,fico_fed2007,ccip,0.0257,0.014534393868280183,0.011165606131719817,,True,2020,False
bofa,2020-09-30,acms2018,ccip,0.0257,0.03009182253226357,-0.00439182253226357,,True,2020,False
bofa,2020-09-30,acms2018_dpd90,ccip,0.0257,0.027766089460142803,-0.0020660894601428025,,True,2020,False
bofa,2020-10-31,fico_odds,ccip,0.0268,0.015635396373268343,0.011164603626731658,,True,2020,False
bofa,2020-10-31,fico_fed2007,ccip,0.0268,0.014534393868280183,0.012265606131719817,,True,2020,False
bofa,2020-10-31,acms2018,ccip,0.0268,0.03009182253226357,-0.00329182253226357,,True,2020,False
bofa,2020-10-31,acms2018_dpd90,ccip,0.0268,0.027766089460142803,-0.0009660894601428022,,True,2020,False
bofa,2020-11-30,fico_odds,ccip,0.0213,0.015635396373268343,0.005664603626731657,,True,2020,False
bofa,2020-11-30,fico_fed2007,ccip,0.0213,0.014534393868280183,0.006765606131719816,,True,2020,False
bofa,2020-11-30,acms2018,ccip,0.0213,0.03009182253226357,-0.008791822532263571,,True,2020,False
bofa,2020-11-30,acms2018_dpd90,ccip,0.0213,0.027766089460142803,-0.006466089460142804,,True,2020,False
bofa,2020-12-31,fico_odds,ccip,0.0232,0.015635396373268343,0.007564603626731656,,True,2020,False
bofa,2020-12-31,fico_fed2007,ccip,0.0232,0.014534393868280183,0.008665606131719815,,True,2020,False
bofa,2020-12-31,acms2018,ccip,0.0232,0.03009182253226357,-0.006891822532263572,,True,2020,False
bofa,2020-12-31,acms2018_dpd90,ccip,0.0232,0.027766089460142803,-0.004566089460142805,,True,2020,False
bofa,2021-01-31,fico_odds,ccip,0.0242,0.011338662070560068,0.012861337929439932,,True,2021,False
bofa,2021-01-31,fico_fed2007,ccip,0.0242,0.010489957970051155,0.013710042029948844,,True,2021,False
bofa,2021-01-31,acms2018,ccip,0.0242,0.02196472515529501,0.002235274844704989,,True,2021,False
bofa,2021-01-31,acms2018_dpd90,ccip,0.0242,0.02030156368022637,0.0038984363197736294,,True,2021,False
bofa,2021-02-28,fico_odds,ccip,0.0328,0.011338662070560068,0.021461337929439935,,True,2021,False
bofa,2021-02-28,fico_fed2007,ccip,0.0328,0.010489957970051155,0.022310042029948848,,True,2021,False
bofa,2021-02-28,acms2018,ccip,0.0328,0.02196472515529501,0.010835274844704992,,True,2021,False
bofa,2021-02-28,acms2018_dpd90,ccip,0.0328,0.02030156368022637,0.012498436319773633,,True,2021,False
bofa,2021-03-31,fico_odds,ccip,0.0395,0.011338662070560068,0.028161337929439933,,True,2021,False
bofa,2021-03-31,fico_fed2007,ccip,0.0395,0.010489957970051155,0.029010042029948845,,True,2021,False
bofa,2021-03-31,acms2018,ccip,0.0395,0.02196472515529501,0.01753527484470499,,True,2021,False
bofa,2021-03-31,acms2018_dpd90,ccip,0.0395,0.02030156368022637,0.01919843631977363,,True,2021,False
bofa,2021-04-30,fico_odds,ccip,0.0312,0.011338662070560068,0.01986133792943993,,True,2021,False
bofa,2021-04-30,fico_fed2007,ccip,0.0312,0.010489957970051155,0.020710042029948843,,True,2021,False
bofa,2021-04-30,acms2018,ccip,0.0312,0.02196472515529501,0.009235274844704988,,True,2021,False
bofa,2021-04-30,acms2018_dpd90,ccip,0.0312,0.02030156368022637,0.010898436319773629,,True,2021,False
bofa,2021-05-31,fico_odds,ccip,0.0285,0.011338662070560068,0.017161337929439933,,True,2021,False
bofa,2021-05-31,fico_fed2007,ccip,0.0285,0.010489957970051155,0.018010042029948846,,True,2021,False
bofa,2021-05-31,acms2018,ccip,0.0285,0.02196472515529501,0.006535274844704991,,True,2021,False
bofa,2021-05-31,acms2018_dpd90,ccip,0.0285,0.02030156368022637,0.008198436319773631,,True,2021,False
bofa,2021-06-30,fico_odds,ccip,0.0253,0.011338662070560068,0.013961337929439932,,True,2021,False
bofa,2021-06-30,fico_fed2007,ccip,0.0253,0.010489957970051155,0.014810042029948844,,True,2021,False
bofa,2021-06-30,acms2018,ccip,0.0253,0.02196472515529501,0.003335274844704989,,True,2021,False
bofa,2021-06-30,acms2018_dpd90,ccip,0.0253,0.02030156368022637,0.00499843631977363,,True,2021,False
bofa,2021-07-31,fico_odds,ccip,0.0239,0.011338662070560068,0.012561337929439934,,True,2021,False
bofa,2021-07-31,fico_fed2007,ccip,0.0239,0.010489957970051155,0.013410042029948846,,True,2021,False
bofa,2021-07-31,acms2018,ccip,0.0239,0.02196472515529501,0.0019352748447049907,,True,2021,False
bofa,2021-07-31,acms2018_dpd90,ccip,0.0239,0.02030156368022637,0.003598436319773631,,True,2021,False
bofa,2021-08-31,fico_odds,ccip,0.0224,0.011338662070560068,0.011061337929439932,,True,2021,False
bofa,2021-08-31,fico_fed2007,ccip,0.0224,0.010489957970051155,0.011910042029948845,,True,2021,False
bofa,2021-08-31,acms2018,ccip,0.0224,0.02196472515529501,0.00043527484470498937,,True,2021,False
bofa,2021-08-31,acms2018_dpd90,ccip,0.0224,0.02030156368022637,0.00209843631977363,,True,2021,False
bofa,2021-09-30,fico_odds,ccip,0.0208,0.011338662070560068,0.009461337929439931,,True,2021,False
bofa,2021-09-30,fico_fed2007,ccip,0.0208,0.010489957970051155,0.010310042029948844,,True,2021,False
bofa,2021-09-30,acms2018,ccip,0.0208,0.02196472515529501,-0.0011647251552950114,,True,2021,False
bofa,2021-09-30,acms2018_dpd90,ccip,0.0208,0.02030156368022637,0.0004984363197736291,,True,2021,False
bofa,2021-10-31,fico_odds,ccip,0.0193,0.011338662070560068,0.007961337929439934,,True,2021,False
bofa,2021-10-31,fico_fed2007,ccip,0.0193,0.010489957970051155,0.008810042029948846,,True,2021,False
bofa,2021-10-31,acms2018,ccip,0.0193,0.02196472515529501,-0.0026647251552950092,,True,2021,False
bofa,2021-10-31,acms2018_dpd90,ccip,0.0193,0.02030156368022637,-0.0010015636802263687,,True,2021,False
bofa,2021-11-30,fico_odds,ccip,0.0203,0.011338662070560068,0.008961337929439931,,True,2021,False
bofa,2021-11-30,fico_fed2007,ccip,0.0203,0.010489957970051155,0.009810042029948843,,True,2021,False
bofa,2021-11-30,acms2018,ccip,0.0203,0.02196472515529501,-0.0016647251552950118,,True,2021,False
bofa,2021-11-30,acms2018_dpd90,ccip,0.0203,0.02030156368022637,-1.5636802263713223e-06,,True,2021,False
bofa,2021-12-31,fico_odds,ccip,0.021,0.011338662070560068,0.009661337929439934,,True,2021,False
bofa,2021-12-31,fico_fed2007,ccip,0.021,0.010489957970051155,0.010510042029948846,,True,2021,False
bofa,2021-12-31,acms2018,ccip,0.021,0.02196472515529501,-0.0009647251552950091,,True,2021,False
bofa,2021-12-31,acms2018_dpd90,ccip,0.021,0.02030156368022637,0.0006984363197736314,,True,2021,False
bofa,2022-01-31,fico_odds,ccip,0.0192,0.011555685839516598,0.0076443141604834,,True,2022,False
bofa,2022-01-31,fico_fed2007,ccip,0.0192,0.010766003370449554,0.008433996629550444,,True,2022,False
bofa,2022-01-31,acms2018,ccip,0.0192,0.021705226632242444,-0.002505226632242445,,True,2022,False
bofa,2022-01-31,acms2018_dpd90,ccip,0.0192,0.02008539380280218,-0.0008853938028021806,,True,2022,False
bofa,2022-02-28,fico_odds,ccip,0.02,0.011555685839516598,0.008444314160483402,,True,2022,False
bofa,2022-02-28,fico_fed2007,ccip,0.02,0.010766003370449554,0.009233996629550446,,True,2022,False
bofa,2022-02-28,acms2018,ccip,0.02,0.021705226632242444,-0.001705226632242443,,True,2022,False
bofa,2022-02-28,acms2018_dpd90,ccip,0.02,0.02008539380280218,-8.539380280217848e-05,,True,2022,False
bofa,2022-03-31,fico_odds,ccip,0.0225,0.011555685839516598,0.010944314160483401,,True,2022,False
bofa,2022-03-31,fico_fed2007,ccip,0.0225,0.010766003370449554,0.011733996629550445,,True,2022,False
bofa,2022-03-31,acms2018,ccip,0.0225,0.021705226632242444,0.0007947733677575557,,True,2022,False
bofa,2022-03-31,acms2018_dpd90,ccip,0.0225,0.02008539380280218,0.0024146061971978203,,True,2022,False
bofa,2022-04-30,fico_odds,ccip,0.0225,0.011555685839516598,0.010944314160483401,,True,2022,False
bofa,2022-04-30,fico_fed2007,ccip,0.0225,0.010766003370449554,0.011733996629550445,,True,2022,False
bofa,2022-04-30,acms2018,ccip,0.0225,0.021705226632242444,0.0007947733677575557,,True,2022,False
bofa,2022-04-30,acms2018_dpd90,ccip,0.0225,0.02008539380280218,0.0024146061971978203,,True,2022,False
bofa,2022-05-31,fico_odds,ccip,0.0213,0.011555685839516598,0.009744314160483401,,True,2022,False
bofa,2022-05-31,fico_fed2007,ccip,0.0213,0.010766003370449554,0.010533996629550445,,True,2022,False
bofa,2022-05-31,acms2018,ccip,0.0213,0.021705226632242444,-0.000405226632242444,,True,2022,False
bofa,2022-05-31,acms2018_dpd90,ccip,0.0213,0.02008539380280218,0.0012146061971978206,,True,2022,False
bofa,2022-06-30,fico_odds,ccip,0.0187,0.011555685839516598,0.007144314160483403,,True,2022,False
bofa,2022-06-30,fico_fed2007,ccip,0.0187,0.010766003370449554,0.007933996629550447,,True,2022,False
bofa,2022-06-30,acms2018,ccip,0.0187,0.021705226632242444,-0.003005226632242442,,True,2022,False
bofa,2022-06-30,acms2018_dpd90,ccip,0.0187,0.02008539380280218,-0.0013853938028021776,,True,2022,False
bofa,2022-07-31,fico_odds,ccip,0.0189,0.011555685839516598,0.007344314160483402,,True,2022,False
bofa,2022-07-31,fico_fed2007,ccip,0.0189,0.010766003370449554,0.008133996629550446,,True,2022,False
bofa,2022-07-31,acms2018,ccip,0.0189,0.021705226632242444,-0.0028052266322424434,,True,2022,False
bofa,2022-07-31,acms2018_dpd90,ccip,0.0189,0.02008539380280218,-0.0011853938028021788,,True,2022,False
bofa,2022-08-31,fico_odds,ccip,0.0187,0.011555685839516598,0.007144314160483403,,True,2022,False
bofa,2022-08-31,fico_fed2007,ccip,0.0187,0.010766003370449554,0.007933996629550447,,True,2022,False
bofa,2022-08-31,acms2018,ccip,0.0187,0.021705226632242444,-0.003005226632242442,,True,2022,False
bofa,2022-08-31,acms2018_dpd90,ccip,0.0187,0.02008539380280218,-0.0013853938028021776,,True,2022,False
bofa,2022-09-30,fico_odds,ccip,0.0192,0.011555685839516598,0.0076443141604834,,True,2022,False
bofa,2022-09-30,fico_fed2007,ccip,0.0192,0.010766003370449554,0.008433996629550444,,True,2022,False
bofa,2022-09-30,acms2018,ccip,0.0192,0.021705226632242444,-0.002505226632242445,,True,2022,False
bofa,2022-09-30,acms2018_dpd90,ccip,0.0192,0.02008539380280218,-0.0008853938028021806,,True,2022,False
bofa,2022-10-31,fico_odds,ccip,0.0195,0.011555685839516598,0.007944314160483402,,True,2022,False
bofa,2022-10-31,fico_fed2007,ccip,0.0195,0.010766003370449554,0.008733996629550446,,True,2022,False
bofa,2022-10-31,acms2018,ccip,0.0195,0.021705226632242444,-0.0022052266322424435,,True,2022,False
bofa,2022-10-31,acms2018_dpd90,ccip,0.0195,0.02008539380280218,-0.0005853938028021789,,True,2022,False
bofa,2022-11-30,fico_odds,ccip,0.0184,0.011555685839516598,0.0068443141604834015,,True,2022,False
bofa,2022-11-30,fico_fed2007,ccip,0.0184,0.010766003370449554,0.007633996629550445,,True,2022,False
bofa,2022-11-30,acms2018,ccip,0.0184,0.021705226632242444,-0.003305226632242444,,True,2022,False
bofa,2022-11-30,acms2018_dpd90,ccip,0.0184,0.02008539380280218,-0.0016853938028021792,,True,2022,False
bofa,2022-12-31,fico_odds,ccip,0.0193,0.011555685839516598,0.007744314160483403,,True,2022,False
bofa,2022-12-31,fico_fed2007,ccip,0.0193,0.010766003370449554,0.008533996629550447,,True,2022,False
bofa,2022-12-31,acms2018,ccip,0.0193,0.021705226632242444,-0.0024052266322424423,,True,2022,False
bofa,2022-12-31,acms2018_dpd90,ccip,0.0193,0.02008539380280218,-0.0007853938028021777,,True,2022,False
bofa,2023-01-31,fico_odds,ccip,0.0199,0.017399690120409258,0.002500309879590743,,True,2023,False
bofa,2023-01-31,fico_fed2007,ccip,0.0199,0.016230408854841925,0.0036695911451580764,,True,2023,False
bofa,2023-01-31,acms2018,ccip,0.0199,0.03294273701506839,-0.01304273701506839,,True,2023,False
bofa,2023-01-31,acms2018_dpd90,ccip,0.0199,0.03041271867396087,-0.01051271867396087,,True,2023,False
bofa,2023-02-28,fico_odds,ccip,0.0206,0.017399690120409258,0.0032003098795907424,,True,2023,False
bofa,2023-02-28,fico_fed2007,ccip,0.0206,0.016230408854841925,0.004369591145158076,,True,2023,False
bofa,2023-02-28,acms2018,ccip,0.0206,0.03294273701506839,-0.01234273701506839,,True,2023,False
bofa,2023-02-28,acms2018_dpd90,ccip,0.0206,0.03041271867396087,-0.009812718673960871,,True,2023,False
bofa,2023-03-31,fico_odds,ccip,0.0249,0.017399690120409258,0.007500309879590741,,True,2023,False
bofa,2023-03-31,fico_fed2007,ccip,0.0249,0.016230408854841925,0.008669591145158074,,True,2023,False
bofa,2023-03-31,acms2018,ccip,0.0249,0.03294273701506839,-0.008042737015068392,,True,2023,False
bofa,2023-03-31,acms2018_dpd90,ccip,0.0249,0.03041271867396087,-0.005512718673960873,,True,2023,False
bofa,2023-04-30,fico_odds,ccip,0.0235,0.017399690120409258,0.006100309879590742,,True,2023,False
bofa,2023-04-30,fico_fed2007,ccip,0.0235,0.016230408854841925,0.007269591145158075,,True,2023,False
bofa,2023-04-30,acms2018,ccip,0.0235,0.03294273701506839,-0.00944273701506839,,True,2023,False
bofa,2023-04-30,acms2018_dpd90,ccip,0.0235,0.03041271867396087,-0.0069127186739608715,,True,2023,False
bofa,2023-05-31,fico_odds,ccip,0.0242,0.017399690120409258,0.006800309879590741,,True,2023,False
bofa,2023-05-31,fico_fed2007,ccip,0.0242,0.016230408854841925,0.007969591145158075,,True,2023,False
bofa,2023-05-31,acms2018,ccip,0.0242,0.03294273701506839,-0.008742737015068391,,True,2023,False
bofa,2023-05-31,acms2018_dpd90,ccip,0.0242,0.03041271867396087,-0.006212718673960872,,True,2023,False
bofa,2023-06-30,fico_odds,ccip,0.0234,0.017399690120409258,0.006000309879590743,,True,2023,False
bofa,2023-06-30,fico_fed2007,ccip,0.0234,0.016230408854841925,0.007169591145158076,,True,2023,False
bofa,2023-06-30,acms2018,ccip,0.0234,0.03294273701506839,-0.00954273701506839,,True,2023,False
bofa,2023-06-30,acms2018_dpd90,ccip,0.0234,0.03041271867396087,-0.007012718673960871,,True,2023,False
bofa,2023-07-31,fico_odds,ccip,0.023,0.017399690120409258,0.005600309879590742,,True,2023,False
bofa,2023-07-31,fico_fed2007,ccip,0.023,0.016230408854841925,0.006769591145158075,,True,2023,False
bofa,2023-07-31,acms2018,ccip,0.023,0.03294273701506839,-0.009942737015068391,,True,2023,False
bofa,2023-07-31,acms2018_dpd90,ccip,0.023,0.03041271867396087,-0.007412718673960872,,True,2023,False
bofa,2023-08-31,fico_odds,ccip,0.026,0.017399690120409258,0.008600309879590741,,True,2023,False
bofa,2023-08-31,fico_fed2007,ccip,0.026,0.016230408854841925,0.009769591145158074,,True,2023,False
bofa,2023-08-31,acms2018,ccip,0.026,0.03294273701506839,-0.006942737015068392,,True,2023,False
bofa,2023-08-31,acms2018_dpd90,ccip,0.026,0.03041271867396087,-0.004412718673960873,,True,2023,False
bofa,2023-09-30,fico_odds,ccip,0.0253,0.017399690120409258,0.007900309879590742,,True,2023,False
bofa,2023-09-30,fico_fed2007,ccip,0.0253,0.016230408854841925,0.009069591145158075,,True,2023,False
bofa,2023-09-30,acms2018,ccip,0.0253,0.03294273701506839,-0.007642737015068391,,True,2023,False
bofa,2023-09-30,acms2018_dpd90,ccip,0.0253,0.03041271867396087,-0.005112718673960872,,True,2023,False
bofa,2023-10-31,fico_odds,ccip,0.0246,0.017399690120409258,0.0072003098795907425,,True,2023,False
bofa,2023-10-31,fico_fed2007,ccip,0.0246,0.016230408854841925,0.008369591145158076,,True,2023,False
bofa,2023-10-31,acms2018,ccip,0.0246,0.03294273701506839,-0.00834273701506839,,True,2023,False
bofa,2023-10-31,acms2018_dpd90,ccip,0.0246,0.03041271867396087,-0.005812718673960871,,True,2023,False
bofa,2023-11-30,fico_odds,ccip,0.0262,0.017399690120409258,0.008800309879590743,,True,2023,False
bofa,2023-11-30,fico_fed2007,ccip,0.0262,0.016230408854841925,0.009969591145158076,,True,2023,False
bofa,2023-11-30,acms2018,ccip,0.0262,0.03294273701506839,-0.00674273701506839,,True,2023,False
bofa,2023-11-30,acms2018_dpd90,ccip,0.0262,0.03041271867396087,-0.0042127186739608705,,True,2023,False
bofa,2023-12-31,fico_odds,ccip,0.0263,0.017399690120409258,0.008900309879590743,,True,2023,False
bofa,2023-12-31,fico_fed2007,ccip,0.0263,0.016230408854841925,0.010069591145158076,,True,2023,False
bofa,2023-12-31,acms2018,ccip,0.0263,0.03294273701506839,-0.00664273701506839,,True,2023,False
bofa,2023-12-31,acms2018_dpd90,ccip,0.0263,0.03041271867396087,-0.004112718673960871,,True,2023,False
bofa,2024-01-31,fico_odds,ccip,0.026,0.02262988717907149,0.0033701128209285072,,True,2024,False
bofa,2024-01-31,fico_fed2007,ccip,0.026,0.02103320672137017,0.004966793278629828,,True,2024,False
bofa,2024-01-31,acms2018,ccip,0.026,0.04376569399156073,-0.017765693991560732,,True,2024,False
bofa,2024-01-31,acms2018_dpd90,ccip,0.026,0.040316008151597235,-0.014316008151597236,,True,2024,False
bofa,2024-02-29,fico_odds,ccip,0.0238,0.02262988717907149,0.0011701128209285101,,True,2024,False
bofa,2024-02-29,fico_fed2007,ccip,0.0238,0.02103320672137017,0.002766793278629831,,True,2024,False
bofa,2024-02-29,acms2018,ccip,0.0238,0.04376569399156073,-0.01996569399156073,,True,2024,False
bofa,2024-02-29,acms2018_dpd90,ccip,0.0238,0.040316008151597235,-0.016516008151597233,,True,2024,False
bofa,2024-03-31,fico_odds,ccip,0.0286,0.02262988717907149,0.005970112820928509,,True,2024,False
bofa,2024-03-31,fico_fed2007,ccip,0.0286,0.02103320672137017,0.00756679327862983,,True,2024,False
bofa,2024-03-31,acms2018,ccip,0.0286,0.04376569399156073,-0.01516569399156073,,True,2024,False
bofa,2024-03-31,acms2018_dpd90,ccip,0.0286,0.040316008151597235,-0.011716008151597235,,True,2024,False
bofa,2024-04-30,fico_odds,ccip,0.029,0.02262988717907149,0.00637011282092851,,True,2024,False
bofa,2024-04-30,fico_fed2007,ccip,0.029,0.02103320672137017,0.00796679327862983,,True,2024,False
bofa,2024-04-30,acms2018,ccip,0.029,0.04376569399156073,-0.01476569399156073,,True,2024,False
bofa,2024-04-30,acms2018_dpd90,ccip,0.029,0.040316008151597235,-0.011316008151597234,,True,2024,False
bofa,2024-05-31,fico_odds,ccip,0.0289,0.02262988717907149,0.006270112820928507,,True,2024,False
bofa,2024-05-31,fico_fed2007,ccip,0.0289,0.02103320672137017,0.007866793278629828,,True,2024,False
bofa,2024-05-31,acms2018,ccip,0.0289,0.04376569399156073,-0.014865693991560732,,True,2024,False
bofa,2024-05-31,acms2018_dpd90,ccip,0.0289,0.040316008151597235,-0.011416008151597237,,True,2024,False
bofa,2024-06-30,fico_odds,ccip,0.0288,0.02262988717907149,0.006170112820928508,,True,2024,False
bofa,2024-06-30,fico_fed2007,ccip,0.0288,0.02103320672137017,0.0077667932786298285,,True,2024,False
bofa,2024-06-30,acms2018,ccip,0.0288,0.04376569399156073,-0.014965693991560731,,True,2024,False
bofa,2024-06-30,acms2018_dpd90,ccip,0.0288,0.040316008151597235,-0.011516008151597236,,True,2024,False
bofa,2024-07-31,fico_odds,ccip,0.0278,0.02262988717907149,0.005170112820928507,,True,2024,False
bofa,2024-07-31,fico_fed2007,ccip,0.0278,0.02103320672137017,0.006766793278629828,,True,2024,False
bofa,2024-07-31,acms2018,ccip,0.0278,0.04376569399156073,-0.015965693991560732,,True,2024,False
bofa,2024-07-31,acms2018_dpd90,ccip,0.0278,0.040316008151597235,-0.012516008151597237,,True,2024,False
bofa,2024-08-31,fico_odds,ccip,0.0293,0.02262988717907149,0.006670112820928508,,True,2024,False
bofa,2024-08-31,fico_fed2007,ccip,0.0293,0.02103320672137017,0.008266793278629829,,True,2024,False
bofa,2024-08-31,acms2018,ccip,0.0293,0.04376569399156073,-0.014465693991560731,,True,2024,False
bofa,2024-08-31,acms2018_dpd90,ccip,0.0293,0.040316008151597235,-0.011016008151597236,,True,2024,False
bofa,2024-09-30,fico_odds,ccip,0.0289,0.02262988717907149,0.006270112820928507,,True,2024,False
bofa,2024-09-30,fico_fed2007,ccip,0.0289,0.02103320672137017,0.007866793278629828,,True,2024,False
bofa,2024-09-30,acms2018,ccip,0.0289,0.04376569399156073,-0.014865693991560732,,True,2024,False
bofa,2024-09-30,acms2018_dpd90,ccip,0.0289,0.040316008151597235,-0.011416008151597237,,True,2024,False
bofa,2024-10-31,fico_odds,ccip,0.0286,0.02262988717907149,0.005970112820928509,,True,2024,False
bofa,2024-10-31,fico_fed2007,ccip,0.0286,0.02103320672137017,0.00756679327862983,,True,2024,False
bofa,2024-10-31,acms2018,ccip,0.0286,0.04376569399156073,-0.01516569399156073,,True,2024,False
bofa,2024-10-31,acms2018_dpd90,ccip,0.0286,0.040316008151597235,-0.011716008151597235,,True,2024,False
bofa,2024-11-30,fico_odds,ccip,0.0309,0.02262988717907149,0.008270112820928509,,True,2024,False
bofa,2024-11-30,fico_fed2007,ccip,0.0309,0.02103320672137017,0.00986679327862983,,True,2024,False
bofa,2024-11-30,acms2018,ccip,0.0309,0.04376569399156073,-0.01286569399156073,,True,2024,False
bofa,2024-11-30,acms2018_dpd90,ccip,0.0309,0.040316008151597235,-0.009416008151597235,,True,2024,False
bofa,2024-12-31,fico_odds,ccip,0.0295,0.02262988717907149,0.006870112820928507,,True,2024,False
bofa,2024-12-31,fico_fed2007,ccip,0.0295,0.02103320672137017,0.008466793278629828,,True,2024,False
bofa,2024-12-31,acms2018,ccip,0.0295,0.04376569399156073,-0.014265693991560732,,True,2024,False
bofa,2024-12-31,acms2018_dpd90,ccip,0.0295,0.040316008151597235,-0.010816008151597237,,True,2024,False
bofa,2025-01-31,fico_odds,ccip,0.029,0.02262988717907149,0.00637011282092851,,True,2024,True
bofa,2025-01-31,fico_fed2007,ccip,0.029,0.02103320672137017,0.00796679327862983,,True,2024,True
bofa,2025-01-31,acms2018,ccip,0.029,0.04376569399156073,-0.01476569399156073,,True,2024,True
bofa,2025-01-31,acms2018_dpd90,ccip,0.029,0.040316008151597235,-0.011316008151597234,,True,2024,True
bofa,2025-02-28,fico_odds,ccip,0.0292,0.02262988717907149,0.006570112820928509,,True,2024,True
bofa,2025-02-28,fico_fed2007,ccip,0.0292,0.02103320672137017,0.00816679327862983,,True,2024,True
bofa,2025-02-28,acms2018,ccip,0.0292,0.04376569399156073,-0.01456569399156073,,True,2024,True
bofa,2025-02-28,acms2018_dpd90,ccip,0.0292,0.040316008151597235,-0.011116008151597235,,True,2024,True
bofa,2025-03-31,fico_odds,ccip,0.0329,0.02262988717907149,0.010270112820928507,,True,2024,True
bofa,2025-03-31,fico_fed2007,ccip,0.0329,0.02103320672137017,0.011866793278629828,,True,2024,True
bofa,2025-03-31,acms2018,ccip,0.0329,0.04376569399156073,-0.010865693991560732,,True,2024,True
bofa,2025-03-31,acms2018_dpd90,ccip,0.0329,0.040316008151597235,-0.0074160081515972365,,True,2024,True
bofa,2025-04-30,fico_odds,ccip,0.0324,0.02262988717907149,0.009770112820928507,,True,2024,True
bofa,2025-04-30,fico_fed2007,ccip,0.0324,0.02103320672137017,0.011366793278629828,,True,2024,True
bofa,2025-04-30,acms2018,ccip,0.0324,0.04376569399156073,-0.011365693991560732,,True,2024,True
bofa,2025-04-30,acms2018_dpd90,ccip,0.0324,0.040316008151597235,-0.007916008151597237,,True,2024,True
bofa,2025-05-31,fico_odds,ccip,0.0294,0.02262988717907149,0.0067701128209285075,,True,2024,True
bofa,2025-05-31,fico_fed2007,ccip,0.0294,0.02103320672137017,0.008366793278629828,,True,2024,True
bofa,2025-05-31,acms2018,ccip,0.0294,0.04376569399156073,-0.014365693991560732,,True,2024,True
bofa,2025-05-31,acms2018_dpd90,ccip,0.0294,0.040316008151597235,-0.010916008151597236,,True,2024,True
bofa,2025-06-30,fico_odds,ccip,0.0273,0.02262988717907149,0.00467011282092851,,True,2024,True
bofa,2025-06-30,fico_fed2007,ccip,0.0273,0.02103320672137017,0.006266793278629831,,True,2024,True
bofa,2025-06-30,acms2018,ccip,0.0273,0.04376569399156073,-0.01646569399156073,,True,2024,True
bofa,2025-06-30,acms2018_dpd90,ccip,0.0273,0.040316008151597235,-0.013016008151597234,,True,2024,True
bofa,2025-07-31,fico_odds,ccip,0.0277,0.02262988717907149,0.005070112820928507,,True,2024,True
bofa,2025-07-31,fico_fed2007,ccip,0.0277,0.02103320672137017,0.006666793278629828,,True,2024,True
bofa,2025-07-31,acms2018,ccip,0.0277,0.04376569399156073,-0.016065693991560732,,True,2024,True
bofa,2025-07-31,acms2018_dpd90,ccip,0.0277,0.040316008151597235,-0.012616008151597236,,True,2024,True
bofa,2025-08-31,fico_odds,ccip,0.0295,0.02262988717907149,0.006870112820928507,,True,2024,True
bofa,2025-08-31,fico_fed2007,ccip,0.0295,0.02103320672137017,0.008466793278629828,,True,2024,True
bofa,2025-08-31,acms2018,ccip,0.0295,0.04376569399156073,-0.014265693991560732,,True,2024,True
bofa,2025-08-31,acms2018_dpd90,ccip,0.0295,0.040316008151597235,-0.010816008151597237,,True,2024,True
bofa,2025-09-30,fico_odds,ccip,0.0304,0.02262988717907149,0.007770112820928508,,True,2024,True
bofa,2025-09-30,fico_fed2007,ccip,0.0304,0.02103320672137017,0.00936679327862983,,True,2024,True
bofa,2025-09-30,acms2018,ccip,0.0304,0.04376569399156073,-0.01336569399156073,,True,2024,True
bofa,2025-09-30,acms2018_dpd90,ccip,0.0304,0.040316008151597235,-0.009916008151597235,,True,2024,True
bofa,2025-10-31,fico_odds,ccip,0.0266,0.02262988717907149,0.003970112820928507,,True,2024,True
bofa,2025-10-31,fico_fed2007,ccip,0.0266,0.02103320672137017,0.005566793278629828,,True,2024,True
bofa,2025-10-31,acms2018,ccip,0.0266,0.04376569399156073,-0.017165693991560732,,True,2024,True
bofa,2025-10-31,acms2018_dpd90,ccip,0.0266,0.040316008151597235,-0.013716008151597237,,True,2024,True
bofa,2025-11-30,fico_odds,ccip,0.0275,0.02262988717907149,0.0048701128209285086,,True,2024,True
