spec,event,factor,level,odds_ratio,lo95,hi95,p
terms,prepay,cohort_q,2024Q3,0.3220946685247222,0.25058135194223863,0.41401714328672323,9.211768868122933e-19
terms,prepay,cohort_q,2024Q4,0.3843450283338447,0.2849282398162243,0.5184501925826042,3.8081339202917786e-10
terms,prepay,cohort_q,2025Q1,0.3321875293370259,0.24843000949967708,0.4441836751899366,1.0501663434162948e-13
terms,prepay,cohort_q,2025Q2,0.2776825432417236,0.20143965395607724,0.38278260167188616,5.137282755023989e-15
terms,prepay,cohort_q,2025Q3,0.3542889869617579,0.2601582777958753,0.4824781565508148,4.534597785945551e-11
terms,prepay,cohort_q,2025Q4,0.38708505134587473,0.25979390198037516,0.5767450114620358,3.085146096928036e-06
terms,prepay,cohort_q,2026Q1,0.43166756819352,0.2744714156715749,0.6788936070963139,0.000276542679329873
terms,prepay,amount_q,1,0.8755117301194411,0.8381665575913376,0.9145208462856225,2.2654530390219873e-09
terms,prepay,amount_q,2,0.8854585085163805,0.841123350288971,0.9321305490267205,3.456360780782946e-06
terms,prepay,amount_q,3,0.9206010327901537,0.8405516950371164,1.0082738118050836,0.07467858348035841
terms,prepay,amount_q,4,0.9595283200779035,0.8465671690057931,1.0875623704056294,0.5179697069700593
terms,prepay,pti_q,1,0.9482248859018613,0.9247782793527153,0.9722659520862998,3.159216397623283e-05
terms,prepay,pti_q,2,0.9238837147630131,0.8861217850199773,0.9632548627444717,0.00020062320500761929
terms,prepay,pti_q,3,0.8965120100868702,0.8478715182511013,0.9479428981030716,0.00012385980118837143
terms,prepay,pti_q,4,0.9010661236136063,0.8246916241001516,0.9845136477649615,0.021147207066401566
terms,prepay,ltv_q,1,0.7912055167435488,0.7574999000685064,0.8264108941384832,5.42443534870958e-26
terms,prepay,ltv_q,2,0.7498300162784469,0.7217856308679143,0.7789640431551151,1.3874271743049427e-49
terms,prepay,ltv_q,3,0.6984429451435226,0.6663491702368641,0.7320824717878069,1.465190040050635e-50
terms,prepay,ltv_q,4,0.6654731134118158,0.6260190766663907,0.707413689423422,5.553650309760577e-39
price,chargeoff,age_b,0-3,0.007395762235456972,0.003072221241049774,0.017803828159433436,6.848089157078143e-28
price,chargeoff,age_b,10-12,1.3931713794979286,1.30877405657518,1.48301113007329,2.4897954049750354e-25
price,chargeoff,age_b,13-18,1.7262516812687363,1.5343952770862044,1.9420972624094708,1.062520158617336e-19
price,chargeoff,age_b,19-24,2.053105324083531,1.7786397009192614,2.369924313283664,8.803015058976991e-23
price,chargeoff,age_b,25-36,2.672304640485007,2.4011580422650862,2.97406999700077,1.7289671814832735e-72
price,chargeoff,age_b,37-48,3.219552487865774,2.7456043557347476,3.7753138759676803,5.875858582521501e-47
price,chargeoff,age_b,4-6,0.21713884428024222,0.12864305665414263,0.3665124175502166,1.078505111452044e-08
price,chargeoff,age_b,49-60,2.310687494296647,1.1013741008048183,4.847832078489309,0.02673477762521111
price,chargeoff,age_b,61+,5.012867228062331,1.917508289321521,13.1049435280787,0.0010098741621229971
price,chargeoff,score_b,360,1.4548049823265485e-10,3.231787357539898e-11,6.548876217565377e-10,2.1586181527024322e-191
price,chargeoff,score_b,380,1.2538150439017512,0.5518672244259746,2.848605778227766,0.589044787748298
price,chargeoff,score_b,400,1.2715420354822902,0.6890972978862185,2.346285717500244,0.4421346155973107
price,chargeoff,score_b,420,1.0742962135529948,0.9285125672645853,1.2429690185608766,0.33547471164104137
price,chargeoff,score_b,440,1.3077309305953424,1.1870583784911315,1.4406706677809247,5.590256332983478e-08
price,chargeoff,score_b,460,1.1330089384947424,0.9364270710453653,1.370858761351201,0.19900523155102567
price,chargeoff,score_b,480,1.1328731355632902,1.021295727556261,1.2566404682333314,0.018359219088597473
price,chargeoff,score_b,500,1.080983857759598,0.9527365291882487,1.2264944871300685,0.2268370067756219
price,chargeoff,score_b,520,1.0591916114136044,0.9616294488741199,1.16665194790203,0.24346109178124997
price,chargeoff,score_b,540,1.038556493899839,0.9418259087471825,1.1452218302810124,0.4481949888628063
price,chargeoff,score_b,560,1.0110053902168157,0.9442594454450853,1.082469340368276,0.753451336789059
price,chargeoff,score_b,580,0.9890159092766441,0.9303647878595482,1.0513644557127984,0.7232627155554047
price,chargeoff,score_b,600,0.9614690004969839,0.8892799922206412,1.0395180899193206,0.3237855917604141
price,chargeoff,score_b,620,0.9473964610682125,0.8764634001123691,1.0240702057033975,0.17353362662397198
price,chargeoff,score_b,640,1.011484486183543,0.9690465501812647,1.0557809277568864,0.6015547392126757
price,chargeoff,score_b,680,0.9740408032337728,0.8232255605174263,1.1524854570452927,0.7592656164855626
price,chargeoff,score_b,700,0.887583121810118,0.6916600510616249,1.139004337337395,0.34868251966374875
price,chargeoff,score_b,720,0.7345903947603486,0.5163969291091944,1.0449772600411011,0.0862903083271602
price,chargeoff,score_b,740,0.5611424301594063,0.35861938221849554,0.8780362761691369,0.01142698242683463
price,chargeoff,score_b,760,0.39494938592741663,0.22309248722339747,0.6991943986363164,0.0014334019590326187
price,chargeoff,score_b,780,0.31095150685503975,0.16717874490769738,0.5783680196235754,0.00022488852435263457
price,chargeoff,score_b,800,0.1936714577039131,0.10694286889445644,0.35073524693054997,6.033637171561557e-08
price,chargeoff,score_b,820,0.15807307780502114,0.0661968930210752,0.3774663248741461,3.270409659607114e-05
price,chargeoff,score_b,840,0.09554146052884752,0.03312115890234389,0.27559937461425466,1.3967336900753433e-05
price,chargeoff,score_b,860,0.05417690925369815,0.014196977011824584,0.20674383665190013,1.982519392474279e-05
price,chargeoff,score_b,880,0.07632095109404727,0.006945332378638016,0.8386765756259195,0.035393734317693375
price,chargeoff,score_b,900,2.095343573964832e-09,3.0330159252719614e-10,1.4475574151698644e-08,2.62085990056864e-91
price,chargeoff,score_b,none,0.9588435634114059,0.8790774733083214,1.0458475015125608,0.3429323927754
price,chargeoff,lender,americredit,1.1611439767292862,0.9156496779119211,1.4724576082080962,0.21764042559875496
price,chargeoff,lender,capone,0.45272220931558715,0.2670523793808871,0.7674801448417841,0.003254258254644642
price,chargeoff,lender,carmax,0.3611645070562543,0.26937029662281214,0.4842397353849171,9.979523137033878e-12
price,chargeoff,lender,exeter,1.0041868789615198,0.8971291361195771,1.124020218806126,0.9420923699106807
price,chargeoff,lender,honda,0.4680451786968658,0.30991147437723016,0.706867306999835,0.00030716660448797383
price,chargeoff,lender,toyota,0.5608261024027038,0.38557891524885696,0.8157238497681063,0.0024825474332046504
price,chargeoff,cohort_q,2017Q3,11948823767.727308,,,
price,chargeoff,cohort_q,2017Q4,1.1852438924756834,0.0,inf,0.9999994195289952
price,chargeoff,cohort_q,2018Q1,5831638053.773861,,,
price,chargeoff,cohort_q,2018Q2,6854888287.467415,,,
price,chargeoff,cohort_q,2018Q3,4805209273.7085495,,,
price,chargeoff,cohort_q,2018Q4,3448934712.7291164,,,
price,chargeoff,cohort_q,2019Q1,3904569699.493637,,,
price,chargeoff,cohort_q,2019Q2,4045797746.1529503,,,
price,chargeoff,cohort_q,2019Q3,5778017231.65099,,,
price,chargeoff,cohort_q,2019Q4,3680277369.35504,0.0,inf,0.9998665970559508
price,chargeoff,cohort_q,2020Q1,3815492508.2809615,,,
price,chargeoff,cohort_q,2020Q2,2932120684.0644984,,,
price,chargeoff,cohort_q,2020Q3,2574117239.4821076,,,
price,chargeoff,cohort_q,2020Q4,2498762201.811529,0.0,inf,0.9999462660173035
price,chargeoff,cohort_q,2021Q1,8291568918.667473,0.0,inf,0.9998809610113486
price,chargeoff,cohort_q,2021Q2,6679973201.405613,0.0,inf,0.9999086511859598
price,chargeoff,cohort_q,2021Q3,8211900872.582071,0.0,inf,0.9998622260606597
price,chargeoff,cohort_q,2021Q4,7684026082.30096,0.0,inf,0.9998968976589196
price,chargeoff,cohort_q,2022Q1,9527955054.27858,,,
price,chargeoff,cohort_q,2022Q2,11307869386.933798,0.0,inf,0.9999006372349276
price,chargeoff,cohort_q,2022Q3,9751939729.33781,0.0,inf,0.9999473606705404
price,chargeoff,cohort_q,2022Q4,9528809965.540121,0.0,inf,0.9999404773813811
price,chargeoff,cohort_q,2023Q1,8913561496.127844,0.0,inf,0.9999205569560643
price,chargeoff,cohort_q,2023Q2,8658381891.362738,0.0,inf,0.999933655033376
price,chargeoff,cohort_q,2023Q3,8167675555.289549,0.0,inf,0.9999319105099479
price,chargeoff,cohort_q,2023Q4,8402081327.9851055,,,
price,chargeoff,cohort_q,2024Q1,9565617268.55889,0.0,inf,0.9998317157376753
price,chargeoff,cohort_q,2024Q2,13679638050.0881,0.0,inf,0.9998264855948261
price,chargeoff,cohort_q,2024Q3,12297622631.116703,0.0,inf,0.9999117205860522
price,chargeoff,cohort_q,2024Q4,14248322662.764696,0.0,inf,0.9998311641702784
price,chargeoff,cohort_q,2025Q1,14356501319.073656,0.0,inf,0.9999471272116152
price,chargeoff,cohort_q,2025Q2,18223991393.43627,,,
price,chargeoff,cohort_q,2025Q3,16738243731.218672,0.0,inf,0.9999477264902737
price,chargeoff,cohort_q,2025Q4,12889793356.500698,0.0,inf,0.9999385229582216
price,chargeoff,cohort_q,2026Q1,10265761446.285057,0.0,inf,0.999929659648511
price,chargeoff,amount_q,1,1.0113674386187772,0.9740082525154322,1.050159578480676,0.5561317377503869
price,chargeoff,amount_q,2,1.0194257007370229,0.9330143431681567,1.113840067875431,0.6703052268171535
price,chargeoff,amount_q,3,1.0334362768159169,0.9398592248783374,1.1363303247647467,0.49703710146801416
price,chargeoff,amount_q,4,1.1119585765031637,0.9683801499725402,1.276824887306915,0.13246241873014378
price,chargeoff,pti_q,1,1.2772424281895463,1.1524911380101555,1.4154974095368298,3.0639963043429682e-06
price,chargeoff,pti_q,2,1.4662625423436408,1.3280881545630552,1.6188126034354766,3.490444894929957e-14
price,chargeoff,pti_q,3,1.6508660170957727,1.4941149657297903,1.8240621832406836,6.968026967381407e-23
price,chargeoff,pti_q,4,1.8169182561092432,1.6466802890684509,2.004755854125503,1.2352092783488078e-32
price,chargeoff,ltv_q,1,1.6949626317899453,1.474163123028199,1.9488333945451317,1.2643268270828873e-13
price,chargeoff,ltv_q,2,2.0801829822416575,1.7312053739822293,2.4995077445110883,5.388867214577988e-15
price,chargeoff,ltv_q,3,2.327315743850181,1.8540547396943512,2.9213800734199675,3.276431742233129e-13
price,chargeoff,ltv_q,4,2.5462613352344365,1.9110809909435615,3.3925546944552942,1.7291637831428978e-10
price,chargeoff,apr_q,1,1.8741001343075867,1.2990033183892455,2.7038047275867467,0.0007827856667155499
price,chargeoff,apr_q,2,3.045548527519845,2.189038899575357,4.237186390464594,3.8407768297167986e-11
price,chargeoff,apr_q,3,5.643446617415751,3.8812092862540144,8.205816119326085,1.3008970366603699e-19
price,chargeoff,apr_q,4,11.014539475355104,7.162228847284445,16.9388723037179,8.68430526669633e-28
price,prepay,age_b,0-3,0.5208618247009681,0.45615795378135954,0.5947436368956903,5.5303373163140895e-22
price,prepay,age_b,10-12,1.014510187400116,0.9675691517162808,1.0637285392087596,0.5511751823935247
price,prepay,age_b,13-18,1.0475308243916641,0.9951944495625714,1.1026195217758665,0.07577381861455013
price,prepay,age_b,19-24,1.1301957833981493,1.0102663102293,1.264362174485496,0.03248240426182672
price,prepay,age_b,25-36,1.2191151878118236,1.0411931864110688,1.4274409980307743,0.013836414839302728
price,prepay,age_b,37-48,1.6031043690872264,1.2047982420038728,2.1330904450126957,0.0012019397693765464
price,prepay,age_b,4-6,0.8331646782592254,0.7777423465955119,0.8925364346398628,2.0253674153528207e-07
price,prepay,age_b,49-60,1.8728627116078107,1.549992917112736,2.262987590333512,8.060414931440105e-11
price,prepay,age_b,61+,3.6447836495750203,2.76674969718946,4.801463560546916,3.692804523371471e-20
price,prepay,score_b,360,6.884124984644479e-10,1.5497069270816002e-10,3.05807349609343e-09,3.094516719790064e-169
price,prepay,score_b,380,0.19970464597589577,0.03919136686177131,1.0176206858266061,0.05250864940744857
price,prepay,score_b,400,0.6850061480018124,0.38636281057900046,1.214489101829162,0.19536528621446259
price,prepay,score_b,420,0.6781870873417297,0.5750999851941787,0.7997526295914683,3.908167252395319e-06
price,prepay,score_b,440,0.550424641271923,0.49013581736558853,0.6181292510874474,6.274482186866174e-24
price,prepay,score_b,460,0.6860874805962321,0.6128990430915562,0.768015607687233,5.911352606538354e-11
price,prepay,score_b,480,0.6258603796822625,0.5628814681219871,0.6958857895302686,4.7061158448383344e-18
price,prepay,score_b,500,0.6752573038794243,0.6147747102846504,0.7416902790802613,2.3760531692731975e-16
price,prepay,score_b,520,0.6861613274927072,0.6289485003402642,0.7485785673896029,2.2724449389132313e-17
price,prepay,score_b,540,0.7237439944128371,0.6547206464443202,0.8000440680973624,2.5749156147388973e-10
price,prepay,score_b,560,0.7748516909572836,0.7010768021646558,0.8563899720053098,5.827769972015162e-07
price,prepay,score_b,580,0.8128514344259522,0.7364707574533241,0.8971536856848026,3.8624928379866196e-05
price,prepay,score_b,600,0.8940710099880022,0.8037991538785656,0.9944809807820854,0.039219583317741946
price,prepay,score_b,620,0.970235560101678,0.8719704921852457,1.0795744242751626,0.5791617602530517
price,prepay,score_b,640,0.9856742795946868,0.9224674444530083,1.0532120036285975,0.6695770173481197
price,prepay,score_b,680,1.0250072850918468,0.9671021754006185,1.0863794552588353,0.40512695681389466
price,prepay,score_b,700,1.0129182432904158,0.9793703089765343,1.0476153485424122,0.4551090587303894
price,prepay,score_b,720,1.043911970252761,0.9978209432039812,1.0921320193358848,0.06214193737053704
price,prepay,score_b,740,1.038710265491276,0.9823070137778599,1.0983521450055995,0.1824372562412635
price,prepay,score_b,760,1.0532575915712201,0.991254144008221,1.1191393861080359,0.09370027979416928
price,prepay,score_b,780,1.1121363066137189,1.0401617812984545,1.1890911459411853,0.0018491072768929894
price,prepay,score_b,800,1.151943351642232,1.032125026174751,1.285671262434893,0.011595196451916642
price,prepay,score_b,820,1.1516771157398633,1.0451555404051767,1.26905530099826,0.004346203772633249
price,prepay,score_b,840,1.1346636030730592,1.0270991145404114,1.2534929432928466,0.012913568329283883
price,prepay,score_b,860,1.1188477192850395,1.011011548413979,1.2381858752386394,0.02987438073908868
price,prepay,score_b,880,1.0690094959494396,0.9581433831363356,1.1927038505336807,0.23225711444585673
price,prepay,score_b,900,1.1128317071206784,0.8780790107955668,1.4103450750418227,0.376485562444549
price,prepay,score_b,none,1.2363081518658574,1.0267378434835854,1.4886544370314796,0.02519522432271582
price,prepay,lender,americredit,0.796164255998659,0.7172948121529212,0.8837057117802782,1.845744522958546e-05
price,prepay,lender,capone,1.027436178340646,0.8706700239453318,1.212428441925449,0.7486448165693698
price,prepay,lender,carmax,1.0320807994781727,0.8733081640945526,1.2197192473929241,0.71101001447006
price,prepay,lender,exeter,0.8712396574760626,0.770083709288958,0.9856831557440283,0.02859909615067238
price,prepay,lender,honda,0.93065075479703,0.7844954999872891,1.1040354309467868,0.4096398475735318
price,prepay,lender,toyota,1.0502653756914198,0.8691475237699121,1.2691255847934158,0.611581762114618
price,prepay,cohort_q,2017Q3,0.7632358324963213,0.7516491252234708,0.7750011494168405,1.378273447051797e-262
price,prepay,cohort_q,2017Q4,0.86009429760556,0.83433858005046,0.886645084455835,2.5774747766255144e-22
price,prepay,cohort_q,2018Q1,1.2662088107629237,1.2123389966554907,1.3224723092111024,1.9300784651920365e-26
price,prepay,cohort_q,2018Q2,1.225551392201932,1.1566818048202883,1.298521519633875,5.4768262016884784e-12
price,prepay,cohort_q,2018Q3,1.2140566700581077,1.1458192767211879,1.2863578297707705,4.966969093073542e-11
price,prepay,cohort_q,2018Q4,0.9035390252995007,0.857541868471266,0.952003395116476,0.0001417791970577329
price,prepay,cohort_q,2019Q1,0.79106413436691,0.6616428315454298,0.945801019592398,0.01013206314874145
price,prepay,cohort_q,2019Q2,0.7672838889110557,0.5978201429420327,0.9847854294189593,0.03749167148861846
price,prepay,cohort_q,2019Q3,0.7564124792191326,0.6114881386640224,0.9356842799412068,0.010095079368850936
price,prepay,cohort_q,2019Q4,0.6171753642967293,0.5615513092320554,0.6783092195363312,1.3144827562776843e-23
price,prepay,cohort_q,2020Q1,0.6344746479824654,0.49428979615543495,0.8144171335592056,0.000355020358897839
price,prepay,cohort_q,2020Q2,0.6321322724824111,0.4717951792998374,0.8469590776802476,0.0021208147131276675
price,prepay,cohort_q,2020Q3,0.4954130366316935,0.3608661018272607,0.6801250536469619,1.3979238594248536e-05
price,prepay,cohort_q,2020Q4,0.3029959928070051,0.272677830301616,0.3366851333515199,3.6188055678379677e-109
price,prepay,cohort_q,2021Q1,0.3297655853873074,0.2611693555138464,0.41637864094690147,1.1269976023407503e-20
price,prepay,cohort_q,2021Q2,0.3059997402305794,0.2813150244680961,0.3328504803404175,1.3025044189384478e-167
price,prepay,cohort_q,2021Q3,0.4056045353477722,0.3290392532445218,0.4999860578106305,2.810794777946818e-17
price,prepay,cohort_q,2021Q4,0.33195154901134905,0.2466060488694013,0.44683344709597905,3.527391755886815e-13
price,prepay,cohort_q,2022Q1,0.3592720791322471,0.26359975703468214,0.4896682314734643,9.202343795461489e-11
price,prepay,cohort_q,2022Q2,0.35830554549964894,0.2757315470347924,0.4656081805525189,1.6000908569295942e-14
price,prepay,cohort_q,2022Q3,0.3225841491833639,0.2835104302161315,0.36704305102646567,4.12269835794948e-66
price,prepay,cohort_q,2022Q4,0.3111408077415519,0.24769371953579908,0.39083995518131687,1.080614678083686e-23
price,prepay,cohort_q,2023Q1,0.32940344664001797,0.2602422429760142,0.416944725873439,2.5757894649970832e-20
price,prepay,cohort_q,2023Q2,0.343044543404115,0.2539134793094856,0.4634632201463497,3.1758155837574613e-12
price,prepay,cohort_q,2023Q3,0.35971389966808415,0.25208376892654155,0.5132979809268345,1.7378436339707578e-08
price,prepay,cohort_q,2023Q4,0.37064432734682956,0.2619423882143204,0.5244558482149219,2.0933057916936867e-08
price,prepay,cohort_q,2024Q1,0.3489315963653992,0.24328034147042596,0.5004648472877398,1.0544792594603025e-08
price,prepay,cohort_q,2024Q2,0.31455314235052045,0.2380296473544165,0.4156779647505995,4.2176138342797324e-16
price,prepay,cohort_q,2024Q3,0.3241618391618322,0.24771677186084184,0.424197752858705,2.226455064253179e-16
price,prepay,cohort_q,2024Q4,0.38640531430058905,0.2839770542180034,0.525778631414056,1.4395030321644828e-09
price,prepay,cohort_q,2025Q1,0.3347626361754453,0.2502323222775981,0.44784791013053793,1.7085326241442653e-13
price,prepay,cohort_q,2025Q2,0.28173562810365316,0.20576402865982135,0.3857572417294878,2.7630822748098083e-15
price,prepay,cohort_q,2025Q3,0.35589681813732443,0.260983615678583,0.48532757441855773,6.66666133549995e-11
price,prepay,cohort_q,2025Q4,0.38802763922004435,0.26219289265147233,0.5742545012416659,2.2084031689626825e-06
price,prepay,cohort_q,2026Q1,0.43388662874385503,0.27838511957958717,0.6762488127490851,0.00022629890051641558
price,prepay,amount_q,1,0.8734473673875169,0.8390496137872412,0.9092552943950656,4.0959929751467974e-11
price,prepay,amount_q,2,0.8815875806690395,0.842469520906716,0.922521994093537,5.2550578032665643e-08
price,prepay,amount_q,3,0.9148330304452887,0.8461374110381324,0.9891058623290131,0.02541733196748623
price,prepay,amount_q,4,0.9495741534491593,0.8485909972306281,1.062574403736725,0.3670841016585318
price,prepay,pti_q,1,0.9462313519489131,0.9241754681509672,0.9688136098250215,4.371781125743863e-06
price,prepay,pti_q,2,0.9229847834960948,0.8891308387851266,0.958127728118549,2.628620408367539e-05
price,prepay,pti_q,3,0.8974095122283942,0.856594135926478,0.9401696776349722,5.171579147713991e-06
price,prepay,pti_q,4,0.904422750084145,0.8363911763855794,0.977987972571193,0.01180832660908114
price,prepay,ltv_q,1,0.7938257462248773,0.7529141687837915,0.8369603621451323,1.204024470420326e-17
price,prepay,ltv_q,2,0.7538132754548664,0.7168310747787676,0.7927034335493421,3.379337495056181e-28
price,prepay,ltv_q,3,0.7050222606132786,0.6657411564048923,0.7466210901612886,6.515238918526102e-33
price,prepay,ltv_q,4,0.6757142923934869,0.6351928077321958,0.7188208043081842,1.954263219641669e-35
price,prepay,apr_q,1,0.9210064403891776,0.7553246374150167,1.123030841601248,0.41607831252968475
price,prepay,apr_q,2,1.0111808447735273,0.7468108846986445,1.3691373837561318,0.9426754889302801
price,prepay,apr_q,3,0.9935660564184928,0.7366358100289113,1.3401106693798273,0.9662739687235538
price,prepay,apr_q,4,0.917809513229583,0.6747848285061357,1.248359872642075,0.5847314376672874
