lender,var,cutoff,left,right,jump,se,t,n_left,n_right,stable_across_bandwidths,flag,known_selection
toyota,orig_amount,650,41340.43699069116,40374.00949696544,-966.4274937257214,477.8381607799947,-2.0224996098013235,1424,2890,False,False,False
toyota,orig_amount,655,40750.395040019124,39514.68566172135,-1235.7093782977754,439.4291580207268,-2.8120787065283683,1786,3140,False,False,False
toyota,orig_amount,660,39904.83387226339,39373.424617838355,-531.409254425038,416.255812556419,-1.276641042347033,1968,3497,False,False,False
toyota,orig_amount,665,39194.996094108545,40228.09409498455,1033.0980008760089,394.41254582082286,2.6193335172084855,2186,3836,False,False,False
toyota,orig_amount,670,39779.27049001599,40319.3632414801,540.0927514641153,370.4250871071317,1.4580350258726227,2440,4571,False,False,False
toyota,orig_amount,675,40824.992570291346,39513.02625179233,-1311.9663184990131,345.87050825459545,-3.7932297989780444,2890,5153,True,False,False
toyota,orig_amount,680,39250.23776710482,40122.6764576918,872.438690586976,327.3274433981986,2.6653392747324323,3140,5716,True,False,False
toyota,orig_amount,685,39632.45258064882,39516.4460732995,-116.00650734931696,311.795964346802,-0.3720590405727193,3497,6261,False,False,False
toyota,orig_amount,690,39754.970788138155,39048.543722231596,-706.4270659065587,298.14094159438054,-2.369439977377041,3836,6842,True,False,False
toyota,orig_amount,695,39076.23687854862,38901.23594942684,-175.00092912177934,278.7493138013457,-0.6278075692286583,4571,7014,False,False,False
toyota,orig_amount,700,38749.229562090266,39224.05796064209,474.828398551821,265.4266121043807,1.788925363539251,5153,7396,False,False,False
toyota,orig_amount,705,39054.31921878515,38852.35727322689,-201.96194555826514,254.53669570445294,-0.793449231354707,5716,7759,False,False,False
toyota,orig_amount,710,38654.727709414336,38736.216230818754,81.48852140441886,244.9834456527931,0.3326286851231158,6261,8218,False,False,False
toyota,orig_amount,715,38737.236685172305,38162.74764138732,-574.4890437849826,238.24513952660638,-2.411335840582073,6842,8436,False,False,False
toyota,orig_amount,720,37873.35761898063,38130.73349375268,257.37587477204943,234.99000842738337,1.0952630560528012,7014,8771,False,False,False
toyota,orig_amount,725,37776.536292039986,38145.95355767814,369.4172656381561,232.7638821970973,1.5870901539842204,7396,8668,False,False,False
toyota,orig_amount,730,38180.49352315009,38116.69615516362,-63.797367986473546,229.88223529623264,-0.2775219577287583,7759,8789,False,False,False
toyota,orig_amount,735,38363.81424070037,38027.57065831382,-336.2435823865453,228.70786152065776,-1.4701881262449499,8218,8515,False,False,False
toyota,orig_amount,740,38083.14664165695,37981.70861942887,-101.43802222808154,225.26717329373105,-0.4503009503999687,8436,8845,False,False,False
toyota,orig_amount,745,37630.95837337168,37284.36288013721,-346.59549323446845,224.98723809834945,-1.54051179153086,8771,8581,False,False,False
toyota,orig_amount,750,37195.294673484386,36530.72547749365,-664.5691959907344,224.28652156636016,-2.963036705681428,8668,8796,False,False,False
toyota,orig_amount,755,36215.34887376364,36487.83156613722,272.48269237357454,225.01007416227895,1.2109799678438307,8789,8475,False,False,False
toyota,orig_amount,760,35996.6922888146,36647.67233744042,650.9800486258173,224.71536527994485,2.896909376067108,8515,8764,False,False,False
toyota,orig_amount,765,36289.45953201301,36770.445707087485,480.9861750744749,225.84568595992533,2.129711590593864,8845,8288,False,False,False
toyota,orig_amount,770,36763.257866085165,36486.48048605435,-276.7773800308132,225.5998401815743,-1.2268509579086961,8581,8633,False,False,False
toyota,orig_amount,775,36510.90761585379,36341.58084316135,-169.32677269243868,226.20399199959596,-0.7485578446057712,8796,8406,False,False,False
toyota,orig_amount,780,36305.88402955738,35958.51439966387,-347.36962989351014,226.44074709607807,-1.5340420588972987,8475,8763,False,False,False
toyota,orig_amount,785,36000.68689664951,35904.317672382516,-96.36922426699311,227.01711823365576,-0.42450201560485745,8764,8500,False,False,False
toyota,orig_amount,790,35624.1191361285,36084.34775543073,460.2286193022301,227.88360831969783,2.019577549678674,8288,8940,True,False,False
toyota,orig_amount,795,35826.50240751039,35870.81183012155,44.30942261116434,228.3373325285625,0.19405246667503095,8633,8631,False,False,False
toyota,orig_amount,800,35422.04412106914,36170.90654233185,748.862421262711,228.67357580493265,3.2748095997830524,8406,8851,True,False,False
toyota,orig_amount,805,35687.813137803096,35756.469101287104,68.65596348400868,228.5194916216027,0.3004381070376861,8763,8554,False,False,False
toyota,orig_amount,810,36115.04537574125,35102.23727940441,-1012.8080963368338,227.55583986217522,-4.450811268786888,8500,8921,True,False,False
toyota,orig_amount,815,35306.654538950344,35177.61622412155,-129.03831482879468,226.38665018185662,-0.5699908308424462,8940,8479,False,False,False
toyota,orig_amount,820,34829.9568312299,35271.38580870002,441.4289774701174,225.77537906166964,1.9551688023056881,8631,8700,False,False,False
toyota,orig_amount,825,35198.86976168383,35068.93652965094,-129.93323203289037,226.2303939881713,-0.5743402985881909,8851,8233,False,False,False
toyota,orig_amount,830,34686.465206247834,35259.1268669213,572.6616606734678,226.1887865311432,2.531786254552544,8554,8371,True,False,False
toyota,orig_amount,835,35210.35723176605,35235.432948607115,25.075716841063695,226.60039136291434,0.11066051867890822,8921,7904,False,False,False
toyota,orig_amount,840,35465.32188347415,35295.11210137825,-170.20978209590248,231.631469385096,-0.7348301271314838,8479,7575,False,False,False
toyota,orig_amount,845,35009.10362223392,35802.737326089635,793.6337038557176,234.2513093158323,3.3879584544208075,8700,7079,True,False,False
toyota,orig_amount,850,35472.92801883177,35382.37947950025,-90.54853933152481,239.5740223616307,-0.3779564179744169,8233,6722,False,False,False
toyota,orig_amount,855,35253.30872648898,34762.05017385771,-491.2585526312687,246.15162575554945,-1.9957558725170976,8371,5849,False,False,False
toyota,orig_amount,860,34934.895279554876,34029.5736637435,-905.3216158113792,259.1888525170792,-3.492903367638942,7904,4977,True,False,False
toyota,orig_amount,865,34542.360663613355,33979.7940287545,-562.5666348588566,271.94942266320356,-2.068644343310736,7575,4283,True,False,False
toyota,orig_amount,870,34140.947274585706,34938.2236988971,797.2764243113925,305.22716650037694,2.6120755680192964,7079,3199,False,False,False
toyota,orig_amount,875,34710.00634480139,35293.35535807557,583.349013274179,348.66850683252716,1.6730762940811683,6722,2321,False,False,False
toyota,orig_amount,880,35125.00000577091,34666.868356193474,-458.1316495774372,405.0500988228525,-1.1310493465100964,5849,1555,False,False,False
